geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-03,682.96
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-04,603.85
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-05,871.99
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-06,485.95
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-07,430.32
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-08,457.56
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-09,624.74
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-10,564.77
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-11,514.92
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-12,402.98
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-13,365.64
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-14,393.94
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-15,441.1
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-16,527.53
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-17,573.34
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-18,515.3
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-19,435.71
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-20,372.76
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-21,423.29
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-22,477.09
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-23,571.22
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-24,477.19
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-25,527.33
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-26,438.02
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-27,387.1
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-28,405
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-29,462.27
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-30,585.18
county,Kalkaska County,driving,NA,Michigan,United States,2021-07-31,520.5
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-01,535.71
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-02,429.55
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-03,385.66
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-04,418.96
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-05,448.99
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-06,573.24
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-07,556.11
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-08,556.21
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-09,433.88
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-10,383.16
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-11,415.59
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-12,472.67
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-13,552.36
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-14,541.87
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-15,491.63
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-16,421.56
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-17,370.64
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-18,413.67
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-19,453.32
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-20,572.47
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-21,499.71
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-22,486.81
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-23,353.99
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-24,324.74
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-25,336.67
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-26,388.55
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-27,429.26
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-28,400.38
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-29,377.57
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-30,287.1
county,Kalkaska County,driving,NA,Michigan,United States,2021-08-31,270.16
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-01,303.85
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-02,392.2
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-03,529.45
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-04,426.47
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-05,447.06
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-06,467.95
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-07,264.77
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-08,264.58
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-09,296.63
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-10,377.86
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-11,373.44
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-12,300.96
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-13,262.95
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-14,246.1
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-15,260.54
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-16,298.36
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-17,409.24
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-18,367.18
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-19,341.87
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-20,277.86
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-21,226.08
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-22,256.21
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-23,283.64
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-24,385.37
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-25,332.92
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-26,290.86
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-27,232.15
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-28,244.08
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-29,245.91
county,Kalkaska County,driving,NA,Michigan,United States,2021-09-30,281.42
county,Kalkaska County,driving,NA,Michigan,United States,2021-10-01,374.78
county,Kalkaska County,driving,NA,Michigan,United States,2021-10-02,373.05
county,Kent County,driving,NA,Michigan,United States,2020-01-13,100
county,Kent County,driving,NA,Michigan,United States,2020-01-14,104
county,Kent County,driving,NA,Michigan,United States,2020-01-15,104.2
county,Kent County,driving,NA,Michigan,United States,2020-01-16,106.14
county,Kent County,driving,NA,Michigan,United States,2020-01-17,133.48
county,Kent County,driving,NA,Michigan,United States,2020-01-18,102.49
county,Kent County,driving,NA,Michigan,United States,2020-01-19,77.48
county,Kent County,driving,NA,Michigan,United States,2020-01-20,100.24
county,Kent County,driving,NA,Michigan,United States,2020-01-21,111.4
county,Kent County,driving,NA,Michigan,United States,2020-01-22,105.09
county,Kent County,driving,NA,Michigan,United States,2020-01-23,106.37
county,Kent County,driving,NA,Michigan,United States,2020-01-24,124.83
county,Kent County,driving,NA,Michigan,United States,2020-01-25,122.46
county,Kent County,driving,NA,Michigan,United States,2020-01-26,77.56
county,Kent County,driving,NA,Michigan,United States,2020-01-27,96.5
county,Kent County,driving,NA,Michigan,United States,2020-01-28,101.83
county,Kent County,driving,NA,Michigan,United States,2020-01-29,103.38
county,Kent County,driving,NA,Michigan,United States,2020-01-30,109.66
county,Kent County,driving,NA,Michigan,United States,2020-01-31,128.05
county,Kent County,driving,NA,Michigan,United States,2020-02-01,129.31
county,Kent County,driving,NA,Michigan,United States,2020-02-02,84.01
county,Kent County,driving,NA,Michigan,United States,2020-02-03,97.5
county,Kent County,driving,NA,Michigan,United States,2020-02-04,102.26
county,Kent County,driving,NA,Michigan,United States,2020-02-05,102.71
county,Kent County,driving,NA,Michigan,United States,2020-02-06,106.79
county,Kent County,driving,NA,Michigan,United States,2020-02-07,121.76
county,Kent County,driving,NA,Michigan,United States,2020-02-08,122.33
county,Kent County,driving,NA,Michigan,United States,2020-02-09,83.18
county,Kent County,driving,NA,Michigan,United States,2020-02-10,101.23
county,Kent County,driving,NA,Michigan,United States,2020-02-11,109.3
county,Kent County,driving,NA,Michigan,United States,2020-02-12,114.42
county,Kent County,driving,NA,Michigan,United States,2020-02-13,115.17
county,Kent County,driving,NA,Michigan,United States,2020-02-14,138.92
county,Kent County,driving,NA,Michigan,United States,2020-02-15,133.91
county,Kent County,driving,NA,Michigan,United States,2020-02-16,90.61
county,Kent County,driving,NA,Michigan,United States,2020-02-17,103.57
county,Kent County,driving,NA,Michigan,United States,2020-02-18,106.27
county,Kent County,driving,NA,Michigan,United States,2020-02-19,111.45
county,Kent County,driving,NA,Michigan,United States,2020-02-20,114.6
county,Kent County,driving,NA,Michigan,United States,2020-02-21,139.06
county,Kent County,driving,NA,Michigan,United States,2020-02-22,138.4
county,Kent County,driving,NA,Michigan,United States,2020-02-23,88.45
county,Kent County,driving,NA,Michigan,United States,2020-02-24,103.28
county,Kent County,driving,NA,Michigan,United States,2020-02-25,108.51
county,Kent County,driving,NA,Michigan,United States,2020-02-26,108.55
county,Kent County,driving,NA,Michigan,United States,2020-02-27,113.29
county,Kent County,driving,NA,Michigan,United States,2020-02-28,136.89
county,Kent County,driving,NA,Michigan,United States,2020-02-29,135.49
county,Kent County,driving,NA,Michigan,United States,2020-03-01,91.38
county,Kent County,driving,NA,Michigan,United States,2020-03-02,102.49
county,Kent County,driving,NA,Michigan,United States,2020-03-03,106.71
county,Kent County,driving,NA,Michigan,United States,2020-03-04,112.52
county,Kent County,driving,NA,Michigan,United States,2020-03-05,119.72
county,Kent County,driving,NA,Michigan,United States,2020-03-06,137.1
county,Kent County,driving,NA,Michigan,United States,2020-03-07,141.67
county,Kent County,driving,NA,Michigan,United States,2020-03-08,97.74
county,Kent County,driving,NA,Michigan,United States,2020-03-09,106.17
county,Kent County,driving,NA,Michigan,United States,2020-03-10,123.3
county,Kent County,driving,NA,Michigan,United States,2020-03-11,111.31
county,Kent County,driving,NA,Michigan,United States,2020-03-12,109.32
county,Kent County,driving,NA,Michigan,United States,2020-03-13,107.3
county,Kent County,driving,NA,Michigan,United States,2020-03-14,91.18
county,Kent County,driving,NA,Michigan,United States,2020-03-15,65.03
county,Kent County,driving,NA,Michigan,United States,2020-03-16,74.81
county,Kent County,driving,NA,Michigan,United States,2020-03-17,69.19
county,Kent County,driving,NA,Michigan,United States,2020-03-18,66.72
county,Kent County,driving,NA,Michigan,United States,2020-03-19,65.99
county,Kent County,driving,NA,Michigan,United States,2020-03-20,71.98
county,Kent County,driving,NA,Michigan,United States,2020-03-21,60.25
county,Kent County,driving,NA,Michigan,United States,2020-03-22,44.35
county,Kent County,driving,NA,Michigan,United States,2020-03-23,58.29
county,Kent County,driving,NA,Michigan,United States,2020-03-24,42.19
county,Kent County,driving,NA,Michigan,United States,2020-03-25,47.89
county,Kent County,driving,NA,Michigan,United States,2020-03-26,46.59
county,Kent County,driving,NA,Michigan,United States,2020-03-27,52.66
county,Kent County,driving,NA,Michigan,United States,2020-03-28,39.99
county,Kent County,driving,NA,Michigan,United States,2020-03-29,32.46
county,Kent County,driving,NA,Michigan,United States,2020-03-30,45.03
county,Kent County,driving,NA,Michigan,United States,2020-03-31,46.58
county,Kent County,driving,NA,Michigan,United States,2020-04-01,47.32
county,Kent County,driving,NA,Michigan,United States,2020-04-02,52.9
county,Kent County,driving,NA,Michigan,United States,2020-04-03,59.25
county,Kent County,driving,NA,Michigan,United States,2020-04-04,43.13
county,Kent County,driving,NA,Michigan,United States,2020-04-05,41.42
county,Kent County,driving,NA,Michigan,United States,2020-04-06,49.84
county,Kent County,driving,NA,Michigan,United States,2020-04-07,48.45
county,Kent County,driving,NA,Michigan,United States,2020-04-08,50.93
county,Kent County,driving,NA,Michigan,United States,2020-04-09,50.04
county,Kent County,driving,NA,Michigan,United States,2020-04-10,55.88
county,Kent County,driving,NA,Michigan,United States,2020-04-11,51.09
county,Kent County,driving,NA,Michigan,United States,2020-04-12,30.54
county,Kent County,driving,NA,Michigan,United States,2020-04-13,46.54
county,Kent County,driving,NA,Michigan,United States,2020-04-14,49.7
county,Kent County,driving,NA,Michigan,United States,2020-04-15,53.19
county,Kent County,driving,NA,Michigan,United States,2020-04-16,56.33
county,Kent County,driving,NA,Michigan,United States,2020-04-17,59.47
county,Kent County,driving,NA,Michigan,United States,2020-04-18,60.1
county,Kent County,driving,NA,Michigan,United States,2020-04-19,48.81
county,Kent County,driving,NA,Michigan,United States,2020-04-20,60.97
county,Kent County,driving,NA,Michigan,United States,2020-04-21,56.45
county,Kent County,driving,NA,Michigan,United States,2020-04-22,57.7
county,Kent County,driving,NA,Michigan,United States,2020-04-23,60.75
county,Kent County,driving,NA,Michigan,United States,2020-04-24,71.52
county,Kent County,driving,NA,Michigan,United States,2020-04-25,64.41
county,Kent County,driving,NA,Michigan,United States,2020-04-26,58.31
county,Kent County,driving,NA,Michigan,United States,2020-04-27,66.01
county,Kent County,driving,NA,Michigan,United States,2020-04-28,71.78
county,Kent County,driving,NA,Michigan,United States,2020-04-29,67.62
county,Kent County,driving,NA,Michigan,United States,2020-04-30,72.08
county,Kent County,driving,NA,Michigan,United States,2020-05-01,90.33
county,Kent County,driving,NA,Michigan,United States,2020-05-02,77.99
county,Kent County,driving,NA,Michigan,United States,2020-05-03,64.91
county,Kent County,driving,NA,Michigan,United States,2020-05-04,82.38
county,Kent County,driving,NA,Michigan,United States,2020-05-05,81.49
county,Kent County,driving,NA,Michigan,United States,2020-05-06,86.95
county,Kent County,driving,NA,Michigan,United States,2020-05-07,91.68
county,Kent County,driving,NA,Michigan,United States,2020-05-08,98.51
county,Kent County,driving,NA,Michigan,United States,2020-05-09,90.92
county,Kent County,driving,NA,Michigan,United States,2020-05-10,59.99
county,Kent County,driving,NA,Michigan,United States,2020-05-13,102.3
county,Kent County,driving,NA,Michigan,United States,2020-05-14,94.26
county,Kent County,driving,NA,Michigan,United States,2020-05-15,118.48
county,Kent County,driving,NA,Michigan,United States,2020-05-16,107.67
county,Kent County,driving,NA,Michigan,United States,2020-05-17,71.46
county,Kent County,driving,NA,Michigan,United States,2020-05-18,97.56
county,Kent County,driving,NA,Michigan,United States,2020-05-19,110.43
county,Kent County,driving,NA,Michigan,United States,2020-05-20,119.2
county,Kent County,driving,NA,Michigan,United States,2020-05-21,122.18
county,Kent County,driving,NA,Michigan,United States,2020-05-22,128.67
county,Kent County,driving,NA,Michigan,United States,2020-05-23,102.49
county,Kent County,driving,NA,Michigan,United States,2020-05-24,85.14
county,Kent County,driving,NA,Michigan,United States,2020-05-25,84.58
county,Kent County,driving,NA,Michigan,United States,2020-05-26,113.8
county,Kent County,driving,NA,Michigan,United States,2020-05-27,114.09
county,Kent County,driving,NA,Michigan,United States,2020-05-28,118.77
county,Kent County,driving,NA,Michigan,United States,2020-05-29,134.71
county,Kent County,driving,NA,Michigan,United States,2020-05-30,121.74
county,Kent County,driving,NA,Michigan,United States,2020-05-31,87.09
county,Kent County,driving,NA,Michigan,United States,2020-06-01,115.55
county,Kent County,driving,NA,Michigan,United States,2020-06-02,121.69
county,Kent County,driving,NA,Michigan,United States,2020-06-03,127.26
county,Kent County,driving,NA,Michigan,United States,2020-06-04,133.5
county,Kent County,driving,NA,Michigan,United States,2020-06-05,149.11
county,Kent County,driving,NA,Michigan,United States,2020-06-06,129.09
county,Kent County,driving,NA,Michigan,United States,2020-06-07,103.53
county,Kent County,driving,NA,Michigan,United States,2020-06-08,134.92
county,Kent County,driving,NA,Michigan,United States,2020-06-09,132.63
county,Kent County,driving,NA,Michigan,United States,2020-06-10,130.39
county,Kent County,driving,NA,Michigan,United States,2020-06-11,148.17
county,Kent County,driving,NA,Michigan,United States,2020-06-12,163.19
county,Kent County,driving,NA,Michigan,United States,2020-06-13,144.86
county,Kent County,driving,NA,Michigan,United States,2020-06-14,113.26
county,Kent County,driving,NA,Michigan,United States,2020-06-15,144.1
county,Kent County,driving,NA,Michigan,United States,2020-06-16,147.36
county,Kent County,driving,NA,Michigan,United States,2020-06-17,155.33
county,Kent County,driving,NA,Michigan,United States,2020-06-18,161.93
county,Kent County,driving,NA,Michigan,United States,2020-06-19,176.21
county,Kent County,driving,NA,Michigan,United States,2020-06-20,147.2
county,Kent County,driving,NA,Michigan,United States,2020-06-21,103.96
county,Kent County,driving,NA,Michigan,United States,2020-06-22,146.03
county,Kent County,driving,NA,Michigan,United States,2020-06-23,154.33
county,Kent County,driving,NA,Michigan,United States,2020-06-24,166.59
county,Kent County,driving,NA,Michigan,United States,2020-06-25,168.59
county,Kent County,driving,NA,Michigan,United States,2020-06-26,174.53
county,Kent County,driving,NA,Michigan,United States,2020-06-27,162.13
county,Kent County,driving,NA,Michigan,United States,2020-06-28,126.65
county,Kent County,driving,NA,Michigan,United States,2020-06-29,153.32
county,Kent County,driving,NA,Michigan,United States,2020-06-30,157.39
county,Kent County,driving,NA,Michigan,United States,2020-07-01,163.15
county,Kent County,driving,NA,Michigan,United States,2020-07-02,174.96
county,Kent County,driving,NA,Michigan,United States,2020-07-03,151.34
county,Kent County,driving,NA,Michigan,United States,2020-07-04,109.5
county,Kent County,driving,NA,Michigan,United States,2020-07-05,110.88
county,Kent County,driving,NA,Michigan,United States,2020-07-06,149.89
county,Kent County,driving,NA,Michigan,United States,2020-07-07,155.78
county,Kent County,driving,NA,Michigan,United States,2020-07-08,160.78
county,Kent County,driving,NA,Michigan,United States,2020-07-09,164.05
county,Kent County,driving,NA,Michigan,United States,2020-07-10,173.77
county,Kent County,driving,NA,Michigan,United States,2020-07-11,162.31
county,Kent County,driving,NA,Michigan,United States,2020-07-12,126.2
county,Kent County,driving,NA,Michigan,United States,2020-07-13,157.15
county,Kent County,driving,NA,Michigan,United States,2020-07-14,157.67
county,Kent County,driving,NA,Michigan,United States,2020-07-15,163.91
county,Kent County,driving,NA,Michigan,United States,2020-07-16,168.11
county,Kent County,driving,NA,Michigan,United States,2020-07-17,183.11
county,Kent County,driving,NA,Michigan,United States,2020-07-18,157.33
county,Kent County,driving,NA,Michigan,United States,2020-07-19,121.76
county,Kent County,driving,NA,Michigan,United States,2020-07-20,155.23
county,Kent County,driving,NA,Michigan,United States,2020-07-21,158.61
county,Kent County,driving,NA,Michigan,United States,2020-07-22,163.58
county,Kent County,driving,NA,Michigan,United States,2020-07-23,168.37
county,Kent County,driving,NA,Michigan,United States,2020-07-24,188.74
county,Kent County,driving,NA,Michigan,United States,2020-07-25,165.63
county,Kent County,driving,NA,Michigan,United States,2020-07-26,129.9
county,Kent County,driving,NA,Michigan,United States,2020-07-27,151.32
county,Kent County,driving,NA,Michigan,United States,2020-07-28,160.68
county,Kent County,driving,NA,Michigan,United States,2020-07-29,165.68
county,Kent County,driving,NA,Michigan,United States,2020-07-30,169.89
county,Kent County,driving,NA,Michigan,United States,2020-07-31,179.01
county,Kent County,driving,NA,Michigan,United States,2020-08-01,163.57
county,Kent County,driving,NA,Michigan,United States,2020-08-02,121.51
county,Kent County,driving,NA,Michigan,United States,2020-08-03,156.27
county,Kent County,driving,NA,Michigan,United States,2020-08-04,163.18
county,Kent County,driving,NA,Michigan,United States,2020-08-05,163.49
county,Kent County,driving,NA,Michigan,United States,2020-08-06,170.41
county,Kent County,driving,NA,Michigan,United States,2020-08-07,184.36
county,Kent County,driving,NA,Michigan,United States,2020-08-08,172.21
county,Kent County,driving,NA,Michigan,United States,2020-08-09,141.85
county,Kent County,driving,NA,Michigan,United States,2020-08-10,154.66
county,Kent County,driving,NA,Michigan,United States,2020-08-11,164.23
county,Kent County,driving,NA,Michigan,United States,2020-08-12,169.18
county,Kent County,driving,NA,Michigan,United States,2020-08-13,171.13
county,Kent County,driving,NA,Michigan,United States,2020-08-14,187.06
county,Kent County,driving,NA,Michigan,United States,2020-08-15,162.99
county,Kent County,driving,NA,Michigan,United States,2020-08-16,131.96
county,Kent County,driving,NA,Michigan,United States,2020-08-17,159.57
county,Kent County,driving,NA,Michigan,United States,2020-08-18,162.12
county,Kent County,driving,NA,Michigan,United States,2020-08-19,167.13
county,Kent County,driving,NA,Michigan,United States,2020-08-20,172.09
county,Kent County,driving,NA,Michigan,United States,2020-08-21,192.43
county,Kent County,driving,NA,Michigan,United States,2020-08-22,165.48
county,Kent County,driving,NA,Michigan,United States,2020-08-23,131.75
county,Kent County,driving,NA,Michigan,United States,2020-08-24,156.07
county,Kent County,driving,NA,Michigan,United States,2020-08-25,156.03
county,Kent County,driving,NA,Michigan,United States,2020-08-26,164.63
county,Kent County,driving,NA,Michigan,United States,2020-08-27,170.97
county,Kent County,driving,NA,Michigan,United States,2020-08-28,177.83
county,Kent County,driving,NA,Michigan,United States,2020-08-29,165.89
county,Kent County,driving,NA,Michigan,United States,2020-08-30,126.01
county,Kent County,driving,NA,Michigan,United States,2020-08-31,150.91
county,Kent County,driving,NA,Michigan,United States,2020-09-01,152.97
county,Kent County,driving,NA,Michigan,United States,2020-09-02,162.2
county,Kent County,driving,NA,Michigan,United States,2020-09-03,172.12
county,Kent County,driving,NA,Michigan,United States,2020-09-04,190.84
county,Kent County,driving,NA,Michigan,United States,2020-09-05,148.98
county,Kent County,driving,NA,Michigan,United States,2020-09-06,117.5
county,Kent County,driving,NA,Michigan,United States,2020-09-07,120.7
county,Kent County,driving,NA,Michigan,United States,2020-09-08,144.5
county,Kent County,driving,NA,Michigan,United States,2020-09-09,149.19
county,Kent County,driving,NA,Michigan,United States,2020-09-10,161.23
county,Kent County,driving,NA,Michigan,United States,2020-09-11,184.61
county,Kent County,driving,NA,Michigan,United States,2020-09-12,167.76
county,Kent County,driving,NA,Michigan,United States,2020-09-13,124.93
county,Kent County,driving,NA,Michigan,United States,2020-09-14,149.39
county,Kent County,driving,NA,Michigan,United States,2020-09-15,156.94
county,Kent County,driving,NA,Michigan,United States,2020-09-16,159.32
county,Kent County,driving,NA,Michigan,United States,2020-09-17,167.33
county,Kent County,driving,NA,Michigan,United States,2020-09-18,192.97
county,Kent County,driving,NA,Michigan,United States,2020-09-19,180.42
county,Kent County,driving,NA,Michigan,United States,2020-09-20,125.56
county,Kent County,driving,NA,Michigan,United States,2020-09-21,142.45
county,Kent County,driving,NA,Michigan,United States,2020-09-22,147.56
county,Kent County,driving,NA,Michigan,United States,2020-09-23,151.84
county,Kent County,driving,NA,Michigan,United States,2020-09-24,156.9
county,Kent County,driving,NA,Michigan,United States,2020-09-25,181.25
county,Kent County,driving,NA,Michigan,United States,2020-09-26,172.58
county,Kent County,driving,NA,Michigan,United States,2020-09-27,122.88
county,Kent County,driving,NA,Michigan,United States,2020-09-28,132.54
county,Kent County,driving,NA,Michigan,United States,2020-09-29,142.16
county,Kent County,driving,NA,Michigan,United States,2020-09-30,138.8
county,Kent County,driving,NA,Michigan,United States,2020-10-01,145.09
county,Kent County,driving,NA,Michigan,United States,2020-10-02,172.65
county,Kent County,driving,NA,Michigan,United States,2020-10-03,161.91
county,Kent County,driving,NA,Michigan,United States,2020-10-04,111.96
county,Kent County,driving,NA,Michigan,United States,2020-10-05,134.03
county,Kent County,driving,NA,Michigan,United States,2020-10-06,137.64
county,Kent County,driving,NA,Michigan,United States,2020-10-07,143.54
county,Kent County,driving,NA,Michigan,United States,2020-10-08,148.78
county,Kent County,driving,NA,Michigan,United States,2020-10-09,178.39
county,Kent County,driving,NA,Michigan,United States,2020-10-10,169.43
county,Kent County,driving,NA,Michigan,United States,2020-10-11,119.89
county,Kent County,driving,NA,Michigan,United States,2020-10-12,131.34
county,Kent County,driving,NA,Michigan,United States,2020-10-13,137.35
county,Kent County,driving,NA,Michigan,United States,2020-10-14,139.14
county,Kent County,driving,NA,Michigan,United States,2020-10-15,142.42
county,Kent County,driving,NA,Michigan,United States,2020-10-16,170.73
county,Kent County,driving,NA,Michigan,United States,2020-10-17,160.54
county,Kent County,driving,NA,Michigan,United States,2020-10-18,103.42
county,Kent County,driving,NA,Michigan,United States,2020-10-19,126.72
county,Kent County,driving,NA,Michigan,United States,2020-10-20,130.7
county,Kent County,driving,NA,Michigan,United States,2020-10-21,135.23
county,Kent County,driving,NA,Michigan,United States,2020-10-22,134.1
county,Kent County,driving,NA,Michigan,United States,2020-10-23,158.63
county,Kent County,driving,NA,Michigan,United States,2020-10-24,152.43
county,Kent County,driving,NA,Michigan,United States,2020-10-25,101.91
county,Kent County,driving,NA,Michigan,United States,2020-10-26,122.8
county,Kent County,driving,NA,Michigan,United States,2020-10-27,126.61
county,Kent County,driving,NA,Michigan,United States,2020-10-28,130.54
county,Kent County,driving,NA,Michigan,United States,2020-10-29,137.43
county,Kent County,driving,NA,Michigan,United States,2020-10-30,156.94
county,Kent County,driving,NA,Michigan,United States,2020-10-31,138.73
county,Kent County,driving,NA,Michigan,United States,2020-11-01,88.95
county,Kent County,driving,NA,Michigan,United States,2020-11-02,125.85
county,Kent County,driving,NA,Michigan,United States,2020-11-03,124.96
county,Kent County,driving,NA,Michigan,United States,2020-11-04,113.47
county,Kent County,driving,NA,Michigan,United States,2020-11-05,121.16
county,Kent County,driving,NA,Michigan,United States,2020-11-06,142.2
county,Kent County,driving,NA,Michigan,United States,2020-11-07,131.79
county,Kent County,driving,NA,Michigan,United States,2020-11-08,93.02
county,Kent County,driving,NA,Michigan,United States,2020-11-09,113.99
county,Kent County,driving,NA,Michigan,United States,2020-11-10,112.63
county,Kent County,driving,NA,Michigan,United States,2020-11-11,109.49
county,Kent County,driving,NA,Michigan,United States,2020-11-12,108.7
county,Kent County,driving,NA,Michigan,United States,2020-11-13,134.22
county,Kent County,driving,NA,Michigan,United States,2020-11-14,118.5
county,Kent County,driving,NA,Michigan,United States,2020-11-15,74.78
county,Kent County,driving,NA,Michigan,United States,2020-11-16,100.83
county,Kent County,driving,NA,Michigan,United States,2020-11-17,102.95
county,Kent County,driving,NA,Michigan,United States,2020-11-18,100.68
county,Kent County,driving,NA,Michigan,United States,2020-11-19,103.44
county,Kent County,driving,NA,Michigan,United States,2020-11-20,119.58
county,Kent County,driving,NA,Michigan,United States,2020-11-21,101.33
county,Kent County,driving,NA,Michigan,United States,2020-11-22,71.26
county,Kent County,driving,NA,Michigan,United States,2020-11-23,100.98
county,Kent County,driving,NA,Michigan,United States,2020-11-24,104.44
county,Kent County,driving,NA,Michigan,United States,2020-11-25,111.1
county,Kent County,driving,NA,Michigan,United States,2020-11-26,44.41
county,Kent County,driving,NA,Michigan,United States,2020-11-27,97.21
county,Kent County,driving,NA,Michigan,United States,2020-11-28,92.75
county,Kent County,driving,NA,Michigan,United States,2020-11-29,72.8
county,Kent County,driving,NA,Michigan,United States,2020-11-30,97.33
county,Kent County,driving,NA,Michigan,United States,2020-12-01,98.48
county,Kent County,driving,NA,Michigan,United States,2020-12-02,100.95
county,Kent County,driving,NA,Michigan,United States,2020-12-03,102.27
county,Kent County,driving,NA,Michigan,United States,2020-12-04,117.37
county,Kent County,driving,NA,Michigan,United States,2020-12-05,111.38
county,Kent County,driving,NA,Michigan,United States,2020-12-06,73.53
county,Kent County,driving,NA,Michigan,United States,2020-12-07,96.1
county,Kent County,driving,NA,Michigan,United States,2020-12-08,100.16
county,Kent County,driving,NA,Michigan,United States,2020-12-09,104.21
county,Kent County,driving,NA,Michigan,United States,2020-12-10,110.13
county,Kent County,driving,NA,Michigan,United States,2020-12-11,125.05
county,Kent County,driving,NA,Michigan,United States,2020-12-12,102.24
county,Kent County,driving,NA,Michigan,United States,2020-12-13,77.22
county,Kent County,driving,NA,Michigan,United States,2020-12-14,102.61
